,name,lat,lon
11395,Walmart Supercenter,30.0755752,-94.7752944
11396,Sprouts,33.0256715,-96.8884599
11397,Brookshire's,32.1696472,-96.0181851
11398,Brookshire's,32.3104724,-95.471842
11399,Walmart Supercenter,32.3333818,-96.6207342
11400,Super S Grocery,31.1918619,-101.4602525
11401,Jarrell Supermarket,30.8253137,-97.605803
11402,Stein Mart,33.1665635,-96.6664717
11403,Whole Foods Market,30.2706385,-97.7535743
11404,Albertson's,33.0101442,-96.6101861
11405,Sprouts Farmers Market,33.0132841,-96.6082871
11406,Thrif-Tee Food Center,30.0454748,-94.8923358
11407,United Supermarket,33.5204937,-101.9419243
11408,Walmart,29.0891484,-97.2712438
11409,El Ahorro Supermarket,29.8606458,-95.3857097
11410,Walmart,30.539125,-96.700254
11411,Trader Joe's,33.0293189,-96.7930987
11412,Whole Foods Market,33.0291957,-96.7968352
11413,El Ahorra Supermarket,29.698836,-95.483483
11414,Brookshire's,31.896843,-98.608011
11415,Lowe's Market,32.121096,-99.16944
11416,Walmart Supercenter,32.48087,-99.698021
11417,ALCO,33.431959,-101.664544
11418,United Supermarket,33.192214,-101.37871
11419,Walmart,30.0247692,-93.8444393
11420,Brookshire's,32.7325816,-97.6323436
11421,Foodarama,29.687554,-95.491335
11422,Super Target,32.9088284,-96.5585801
11423,Market Street,33.1754738,-96.6957187
11424,Walmart Supercenter,29.3956278,-100.9008337
11425,H-E-B,30.300489,-97.7198102
11426,El Rancho,30.365075,-97.7196373
11427,Raj Grocers,29.5658564,-95.144925
11428,H-E-B,32.4332993,-99.7578868
11429,H-E-B,30.259144,-97.7114285
11430,H-E-B,25.9027185,-97.5002124
11431,Kroger,32.9564882,-97.2800808
11432,H-E-B,27.7392124,-97.405638
11433,H-E-B,31.3256771,-95.4365979
11434,H-E-B,29.7056997,-95.6416641
11435,H-E-B,27.542994,-99.5012433
11436,H-E-B Plus!,26.1792606,-98.189181
11437,H-E-B Plus!,26.3697185,-98.7997316
11438,La Canasta Market,30.5684056,-97.8516989
11439,H-E-B,29.6080214,-95.6458564
11440,Frugal's Outlet,31.5267571,-97.1672586
11441,Walmart Supercenter,26.1477897,-97.6344279
11442,H-E-B,28.5371013,-99.8513211
11443,United Supermarket,34.2314297,-102.7334391
11444,Alco,34.2331552,-102.7378484
11445,El Ahorro,29.8225916,-95.5232432
11446,Fiesta,29.693348,-95.328448
11447,Thang Hung Food Market,29.8210878,-95.5249442
11448,H-E-B Plus!,30.236641,-97.722133
11449,Albertsons,32.697887,-97.3692318
11450,Oakgate Grocery,29.539416,-98.5527323
11451,Kroger,29.7896319,-95.4112065
11452,Walmart Supercenter,29.3439753,-99.1267736
11453,Walmart Supercenter,29.721239,-95.6474585
11454,Walmart Supercenter,29.860653,-95.716448
11455,Walmart Supercenter,30.0772678,-95.5127908
11456,B & B Food,31.9079054,-94.3975371
11457,Food Town,29.674023,-95.507666
11458,Albertsons,32.5649106,-97.322067
11459,Kroger,30.0218444,-95.4340646
11460,Food Town,29.871179,-95.406122
11461,Walmart Supercenter,29.830122,-95.377428
11462,Tom Thumb,32.8961333,-96.8049385
11463,Whole Foods,32.9075146,-96.8032959
11464,Target,32.0233467,-102.1448847
11465,Walmart Supercenter,32.029805,-102.148753
11466,Walmart Supercenter,29.421683,-95.230798
11467,Walmart Supercenter,26.2601889,-98.3159836
11468,Brookshire Brothers,30.9562669,-97.5301567
11469,India Bazaar,33.0556335,-96.709404
11470,Magers Food Store,33.430987,-96.3506149
11471,Whole Foods Market,32.9532249,-96.821186
11472,Patel Brothers,33.058111,-96.7717913
11473,Food Fair Supermarket,30.0486965,-95.3883542
11474,Apna Bazaar Indian grocery,30.432472,-97.7702757
11475,Whole Foods Market,30.2202373,-97.8419518
11476,Costco,30.2189013,-97.842802
11477,Walmart Supercenter,26.193521,-98.2869487
11478,H-E-B,27.531932,-99.4710739
11479,H-E-B Texas Back Yard,29.4343041,-98.7027561
11480,H-E-B,28.8158189,-97.8599977
11481,Trader Joe's,30.395413,-97.75191
11482,Walmart Supercenter,30.333624,-95.098051
11483,Brookshire's,32.7945308,-95.4468598
11484,Walmart Supercenter,31.320306,-95.434461
11485,Hong Kong Market,29.5863444,-95.2133754
11486,Phoenicia Speciality Foods,29.7543255,-95.3616311
11487,Whole Foods Market,30.4062922,-97.7201283
11488,Dollar General,31.0877127,-97.6593264
11489,Family Dollar,31.097291,-97.693496
11490,Tom Thumb,33.1670304,-96.6632537
11491,Dollar General,31.124021,-97.7175587
11492,Save-a-Lot,32.708147,-96.9930136
11493,Kroger,29.9191462,-95.6897419
11494,Kroger,30.1145981,-95.55271
11495,Kroger,29.771142,-95.5994367
11496,Kroger,30.1853362,-95.4906324
11497,Family Dollar,31.1272505,-97.7321094
11498,K-Mart,31.1120488,-97.7489741
11499,Dollar General,31.104277,-97.7499352
11500,Kroger,30.281037,-95.459965
11501,Kroger,30.422306,-95.494508
11502,Family Dollar,33.3655267,-97.1814796
11503,Fiesta ,29.672334,-95.530038
11504,Walmart Supercenter,31.7557949,-106.2709382
11505,Walmart Supercenter,29.9199442,-95.6022495
11506,Walmart Supercenter,29.8060036,-95.165235
11507,Walmart Supercenter,29.9364617,-95.2526888
11508,Walmart Supercenter,31.089533,-97.729372
11509,Walmart Supercenter,29.0454402,-95.4591744
11510,Kroger,32.5736771,-97.0835816
11511,Sam's Club,26.1886765,-98.2074627
11512,Walmart Supercenter,29.646612,-95.161375
11513,Walmart Supercenter,29.5581673,-95.3827315
11514,Walmart Supercenter,32.9107,-96.5779
11515,Walmart Supercenter,29.490162,-98.43745
11516,Walmart Supercenter,30.064712,-95.43044
11517,Walmart Supercenter,30.0758191,-95.6249321
11518,Costco,32.9086954,-96.4456581
11519,Kroger,29.558593,-95.1247749
11520,Food Town,29.5602361,-95.1401204
11521,Krogers,32.8652973,-96.7017898
11522,Fiesta,32.8512109,-96.6820997
11523,Albertsons,32.8339054,-96.6999091
11524,Aldi,32.8560118,-96.7497186
11525,Brookshire's Grocery Store,33.7652029,-96.6791466
11526,SFC Farmers Market at Sunset Valley,30.2309395,-97.8068037
11527,Lowe's Market,33.2230611,-98.1592631
11528,Harvest Natural Market,29.750496,-95.798305
11529,la victoria,32.922127,-96.4112408
11530,Dollar Tree,29.7115062,-95.3137938
11531,Sellers Bros Food Market,29.7117132,-95.3128462
11532,Whole Foods Market,32.8791565,-97.1553582
11533,Walmart Supercenter,30.9080887,-94.0161017
11534,Whole Foods Market,29.7524669,-95.4999989
11535,Jamail's,30.5327638,-98.3903331
11536,Indian Supermarket,32.933267,-96.9513304
11537,Kroger,29.5779758,-95.1205712
11538,Kroger,32.6609854,-96.9092592
11539,La Michoacana,32.9391242,-96.7621521
11540,Trader Joe's,30.2676959,-97.7526645
11541,99 Cent Only Store,29.7182183,-95.2957092
11542,Fiesta,32.9390845,-96.7671178
11543,La Michoacana,32.9396818,-96.7524383
11544,Sam's Club,30.4728551,-97.7949791
11545,Fiesta,29.8781696,-95.7220263
11546,Kroger,30.0666789,-95.1871315
11547,Randalls,29.7794337,-95.7170091
11548,Target,29.7821551,-95.7160541
11549,H-E-B,29.7892877,-95.7167418
11550,Kroger,29.7911709,-95.7213141
11551,Whole Foods Market,29.7123729,-95.7718631
11552,Fiesta Mart,29.7809732,-95.7490959
11553,99 Cents Only Store,29.7817449,-95.7531034
11554,Hong Kong Supermarket,30.3614247,-97.7152838
11555,Lowe's,34.6399456,-102.7329732
11556,Brookshire's,32.2343816,-95.2287094
11557,Can's,33.0056817,-96.9661897
11558,Sprout's,33.517829,-101.903915
11559,Patek Grocery * Market,29.4245071,-97.1660999
11560,Sam's Club,31.9943602,-102.1561855
11561,Trader Joe's,32.8148837,-96.7710622
11562,Lowes Foods,31.862472,-102.3452182
11563,H-E-B,30.0022364,-98.102768
11564,La Tienda,31.8328665,-102.3713411
11565,Walmart Supercenter,29.9982066,-95.4841496
11566,Fiesta Mart Supermarket,29.5973965,-95.5253515
11567,Foodarama,29.5824249,-95.5267195
11568,Walmart Supercenter,29.5733525,-95.5680409
11569,Kroger,29.5636313,-95.5655009
11570,Welfresh Market,29.5826319,-95.5834046
11571,99 Ranch Market,29.5886311,-95.5995381
11572,Aldi Market,29.5430474,-95.5476226
11573,Walmart Supercenter,32.0041372,-97.0995845
11574,Walmart Supercenter,30.1068348,-95.233832
11575,Costco,30.0249549,-95.2662246
11576,H-E-B,29.6061148,-95.1267758
11577,Joe V's Smart Shop,29.6078877,-95.4775703
11578,Sprouts Farmers Market,29.5580932,-95.3481972
11579,Walmart Neighborhood Market,30.0693331,-95.214514
11580,Brookshire Brothers,30.5880899,-95.1364203
11581,Fiesta Mart,29.8368658,-95.6446754
11582,Dong Khanh Market,29.8356222,-95.6483971
11583,Kroger,32.9119234,-97.3093975
11584,Al-Ahad Meat and Grocers,29.8322662,-95.7046406
11585,Texas Food Supermarket,29.8316729,-95.70857
11586,H-E-B Plus!,29.7317841,-98.0773341
11587,Care Net,31.5584582,-97.1392151
11588,The Mix Cafe,31.5433128,-97.1165341
11589,Elm Ave Community Clinic,31.5686128,-97.1212536
11590,Doris Miller YMCA,31.5717847,-97.1221763
11591,Mission Waco,31.5588084,-97.1515224
11592,Carver Middle School,31.5809807,-97.1322419
11593,William Booth Apartments,31.5840649,-97.1762192
11594,Provident Heights Elementary,31.5503977,-97.1606357
11595,Aldi,32.654976,-97.1333249
11596,Albertsons,32.6493392,-97.137139
11597,Walmart Supercenter,29.534829,-95.01829
11598,H-E-B Plus!,31.1186334,-97.8647993
11599,Albertsons,32.5928415,-96.9354388
11600,Whole Foods Market,29.7495946,-95.4618721
11601,H-E-B,29.667168,-95.0973375
11602,H-E-B,30.0030358,-95.6389875
11603,Kroger,29.6535678,-95.0321936
11604,Whole Foods,32.7959699,-96.801598
11605,Arlan's Market,29.5673222,-95.0594094
11606,Kroger,29.4501012,-95.0795849
11607,Seller's Brothers,29.810541,-95.5256538
11608,Tim's Oriental and Seafood Market,29.5008697,-98.6243538
11609,Chock Dee Asian Food Store,29.54621,-98.2880784
11610,Fortune one foods,29.8020916,-95.4159097
11611,Dollar Tree,29.2737887,-94.8347589
11612,Tom Thumb 3560,32.896149,-96.7204399
11613,Tom Thumb 2544,32.8889747,-96.7716938
11614,Tom Thumb 2566,32.8673472,-96.7418022
11615,Albertsons,32.766755,-97.4790736
11616,Brookshire's,33.1826627,-95.2344125
11617,Super 1 Foods,33.1512611,-94.9699963
11618,La Azteca Meat Market,33.1581,-96.9426445
11619,Walmart Supercenter,30.114503,-95.387051
11620,Brookshire's,33.15475,-94.9730934
11621,Kroger,32.9085961,-96.960643
11622,Wheatsville Co-op,30.2356735,-97.7909428
11623,Brookshire's,32.3270795,-95.2983014
11624,Brookshire's,32.3332175,-95.2648772
11625,Market Basket,30.0347853,-93.8333054
11626,Walmart Supercenter,32.9018931,-96.4617148
11627,Target,33.0675651,-97.0838635
11628,ALDI,29.6640922,-95.7422861
11629,Kroger,32.8954191,-97.2719869
11630,Morton Supermarket,33.7219338,-102.7597394
11631,Eggemeyer's General Store,31.4602346,-100.434141
11632,Walmart Neighborhood Market,32.5907251,-96.7866614
11633,Sprouts Farmers Market,33.1479921,-97.1069419
11634,Foodarama,29.5945796,-95.4663316
11635,Han Yang market,30.3361031,-97.7210039
11636,Walmart Supercenter,31.10974,-99.33078
11637,Brookshire's,32.5090591,-94.5888307
11638,Tom Thumb,32.726582,-97.3596603
11639,Walmart Neighborhood Market,32.9130119,-97.2885188
11640,Albertson's Market,31.8659594,-102.39831
11641,Walmart Supercenter,30.3392181,-97.6896801
11642,Walmart Neighborhood Market,32.5377974,-97.3613042
11643,Willis Supermarket,30.4197628,-95.4791109
11644,Kroger,30.3361865,-95.4770186
11645,Malone's Cost Plus,32.793979,-96.763638
11646,La Michoacana Meat Market,26.2049955,-97.6896702
11647,Lowe's,29.3548771,-98.8757626
11648,Tom Thumb,32.8131191,-96.7302213
11649,Brookshire Brothers,29.8003973,-95.8099298
11650,Brookshire Brothers,29.9150481,-98.2166445
11651,Brookshire Brothers,30.5384998,-96.6999544
11652,B & B Food,30.3526846,-96.5355371
11653,Brookshire Brothers,30.8558131,-96.9898902
11654,Brookshire Brothers,30.0749737,-94.7840755
11655,Brookshire Brothers,30.9509595,-95.9114248
11656,Brookshire Brothers,31.2962504,-97.3652158
11657,Brookshire Brothers Express,31.3671499,-96.1403099
11658,Walmart Supercenter,30.1434679,-94.0145619
11659,Brookshire Brothers,30.1442473,-94.0146853
11660,Brookshire Brothers,30.3464821,-94.1788155
11661,B&B Food,31.0586452,-95.1322278
11662,B&B Food Pharmacy,31.058574,-95.1320669
11663,Brookshire Brothers,31.6283321,-96.2720077
11664,Brookshire Brothers,30.4381594,-93.9649856
11665,Daid's,31.7771058,-97.5733238
11666,Brookshire's,31.7915107,-97.5853991
11667,Brookshire Brothers Express,31.5069169,-95.4775456
11668,Brookshire Brothers,31.1858749,-94.7829583
11669,Brookshire Brothers,31.8505508,-96.795289
11670,Brookshire Brothers,31.9135876,-97.6630845
11671,Brookshire Brothers,30.6517047,-93.8970341
11672,Brookshire Brothers,30.9099285,-93.9964232
11673,Brookshire Brothers,30.8458211,-93.7689477
11674,Moulton Grocery,29.5746227,-97.143397
11675,Brookshire Brothers,31.8005168,-95.1512406
11676,Brookshire Brothers,31.342983,-93.8469305
11677,Brookshire Brothers,32.6273268,-96.4560232
11678,Brookshire Brothers,31.9708533,-94.0204413
11679,B & B Food,32.3184423,-94.5182588
11680,Brookshire Brothers,33.3898327,-96.9527692
11681,Brookshire Brothers,33.667999,-96.9071878
11682,Brookshire Brothers,32.4344357,-97.1066852
11683,David's,32.231017,-97.7522797
11684,Pecan Foods,32.370734,-97.6575727
11685,David's,32.588164,-96.3046663
11686,Cà Mau Food Market,29.8809901,-95.7002784
11687,Kroger,33.2201917,-96.8774133
11688,Walmart Neighborhood Market,29.8979626,-95.6832663
11689,Aldi,29.9045556,-95.6846537
11690,Kroger,29.8126507,-95.7701896
11691,Shapla Grocers & Halal Meat,29.8657949,-95.6702815
11692,La Michoacana Meat Market,29.8667256,-95.6839984
11693,Tuesday Morning,29.8779431,-95.6564924
11694,Jusgo,29.7058516,-95.5468867
11695,Vishala Grocery,29.7381154,-95.6247919
11696,Costco,29.9546298,-95.5481428
11697,La Pasadita,29.8784732,-95.6671319
11698,Vic's Grocery,30.8417083,-97.7930523
11699,Hong Kong Food Market,29.7013659,-95.5773981
11700,Morrows grocery,32.9376544,-98.2487356
11701,O Mart,31.1145997,-97.7437531
11702,Walmart Supercenter,31.0828107,-97.7881094
11703,Food Town,30.1559497,-95.2129343
11704,Walmart,30.092263,-96.060383
11705,Walmart Supercenter,30.896466,-102.907161
11706,Walmart Supercenter,29.573345,-95.283131
11707,Walmart Supercenter,35.18974,-101.793388
11708,Walmart Supercenter,31.731877,-98.981832
11709,Walmart Supercenter,35.840033,-101.970763
11710,Walmart Supercenter,32.813849,-98.086147
11711,Walmart Supercenter,29.995677,-95.176444
11712,Walmart Neighborhood Market,35.1796193,-101.8153801
11713,Walmart Neighborhood Market,31.408969,-100.478566
11714,Walmart Neighborhood Market,29.74399,-95.793034
11715,Walmart Neighborhood Market,32.5734336,-96.8577324
11716,Walmart Neighborhood Market,31.8112,-106.5578
11717,Walmart Neighborhood Market,31.454226,-100.46149
11718,Walmart Supercenter,31.4621191,-97.1736812
11719,Walmart Neighborhood Market,33.197584,-96.664597
11720,Walmart Supercenter,31.1146113,-97.4149287
11721,Walmart Supercenter,33.489339,-101.901918
11722,Walmart Neighborhood Market,32.983093,-96.611927
11723,Walmart Neighborhood Market,26.2143207,-98.3081936
11724,Walmart Neighborhood Market,26.256318,-98.235897
11725,Walmart Neighborhood Market,31.926211,-106.440485
11726,Walmart Supercenter,30.1523,-95.221
11727,Walmart Neighborhood Market,32.813637,-97.239326
11728,Walmart Neighborhood Market,31.0554173,-97.6560581
11729,Walmart,32.7249201,-102.6666609
11730,Walmart Neighborhood Market,26.142036,-97.99158
11731,Walmart Neighborhood Market,33.034312,-96.593446
11732,Walmart Neighborhood Market,33.016016,-97.071956
11733,Walmart Neighborhood Market,31.654859,-106.288423
11734,Walmart Supercenter,32.6496506,-96.9444264
11735,Walmart Supercenter,26.271279,-98.1518
11736,Walmart Supercenter,26.2874705,-97.9905849
11737,Walmart Neighborhood Market,32.4735191,-99.7385274
11738,Walmart Supercenter,27.610824,-99.462361
11739,Walmart Supercenter,33.228007,-96.984024
11740,Walmart Neighborhood Market,32.3267399,-95.3164178
11741,Walmart Supercenter,32.9915989,-96.5744519
11742,Walmart Neighborhood Market,32.882306,-97.15712
11743,Walmart,27.552401,-99.506573
11744,Walmart Supercenter,29.5571658,-95.7599175
11745,Walmart Supercenter,29.536603,-95.516725
11746,Walmart Supercenter,31.493496,-97.21428
11747,Walmart Supercenter,32.904316,-97.546277
11748,Walmart Neighborhood Market,30.064353,-95.405982
11749,Walmart Supercenter,32.882514,-97.386969
11750,Walmart Supercenter,29.184128,-95.435889
11751,Walmart Supercenter,29.894378,-95.065666
11752,Walmart Supercenter,26.191058,-98.131301
11753,Walmart Supercenter,31.753235,-106.339982
11754,Walmart Neighborhood Market,31.783243,-106.282976
11755,Walmart Neighborhood Market,32.835963,-96.67637
11756,Walmart Supercenter,27.674384,-97.300335
11757,Walmart,28.898853,-99.094236
11758,Walmart Neighborhood Market,31.611404,-94.638306
11759,Walmart Neighborhood Market,29.4990441,-95.1255913
11760,Walmart Neighborhood Market,32.2828046,-95.3305328
11761,Walmart Supercenter,26.243829,-98.245074
11762,Walmart Supercenter,26.24663,-98.442873
11763,Walmart Neighborhood Market,29.75862,-95.731061
11764,Walmart Neighborhood Market,29.6521,-95.6174
11765,Walmart Neighborhood Market,29.94238,-95.680579
11766,Walmart,30.9569,-95.8941
11767,Walmart Supercenter,27.489274,-97.853623
11768,Walmart Neighborhood Market,31.728537,-106.345055
11769,Walmart Supercenter,28.048113,-97.045087
11770,Walmart Supercenter,32.761895,-98.946751
11771,Walmart Neighborhood Market,33.420154,-94.101044
11772,Walmart Neighborhood Market,33.470149,-94.094763
11773,Walmart Neighborhood Market,33.449831,-94.064176
11774,Walmart Neighborhood Market,31.861038,-106.559346
11775,Walmart Supercenter,32.485326,-97.005713
11776,Walmart Supercenter,32.908686,-96.125323
11777,Walmart Supercenter,33.951021,-98.529274
11778,Walmart Supercenter,28.815906,-96.960578
11779,Walmart Neighborhood Market,32.3111421,-95.2772133
11780,Walmart Supercenter,33.850603,-98.501632
11781,Walmart Neighborhood Market,31.861894,-106.586847
11782,Walmart Neighborhood Market,33.159879,-97.107633
11783,Walmart Supercenter,29.133441,-98.894305
11784,Walmart Supercenter,29.3561,-98.8575
11785,Walmart Supercenter,30.331402,-95.479103
11786,Walmart Neighborhood Market,31.742491,-106.289318
11787,Walmart Supercenter,27.453311,-99.474166
11788,Walmart Neighborhood Market,32.708505,-97.150711
11789,Walmart Supercenter,30.3844023,-95.6504343
11790,Walmart Neighborhood Market,29.657006,-95.530023
11791,Walmart Supercenter,33.082267,-98.58074
11792,Walmart Neighborhood Market,33.655615,-96.644043
11793,Walmart Supercenter,30.1343,-95.5506
11794,Walmart Neighborhood Market,29.687403,-95.586073
11795,Walmart Neighborhood Market,31.108043,-97.800293
11796,Walmart Neighborhood Market,31.073296,-97.707563
11797,Walmart Supercenter,32.534396,-96.815957
11798,Walmart Supercenter,29.630807,-95.237624
11799,Walmart Neighborhood Market,32.703367,-97.428115
11800,Walmart Supercenter,29.679267,-95.561318
11801,Walmart Supercenter,32.666757,-97.209309
11802,Walmart Neighborhood Market,32.5882987,-96.9245811
11803,Walmart,31.304425,-96.876786
11804,Walmart Supercenter,32.6837453,-96.8253449
11805,Walmart Neighborhood Market,32.8934,-97.24
11806,Walmart Supercenter,29.85698,-97.665477
11807,Walmart Supercenter,30.642342,-97.03214
11808,Walmart Supercenter,26.074583,-97.491285
11809,Walmart Supercenter,26.1832411,-98.0384441
11810,Walmart Supercenter,33.540549,-97.837408
11811,Walmart Supercenter,31.683347,-96.456538
11812,Walmart Supercenter,33.1435,-96.8888
11813,Walmart Supercenter,29.8171691,-94.8968336
11814,Walmart Neighborhood Market,32.605196,-97.116576
11815,Walmart Supercenter,29.735485,-95.511692
11816,Walmart Supercenter,26.365735,-98.794904
11817,Walmart Supercenter,30.009001,-95.283487
11818,Walmart Supercenter,27.727731,-97.382927
11819,Walmart Supercenter,33.664699,-95.505897
11820,Walmart Supercenter,32.97197,-99.799311
11821,Walmart Supercenter,31.487916,-100.460659
11822,Walmart Supercenter,29.7680323,-95.1771043
11823,Walmart Supercenter,28.631976,-96.627385
